"Mitteilungsblatt des Deutschen Vereins für Vermessungswesen, Landesverein Rheinland-Pfalz e.V.","https://rpb.lbz-rlp.de/036t040608"
"Blätter für pfälzische Kirchengeschichte und religiöse Volkskunde : (BPfKG)","https://rpb.lbz-rlp.de/107t01022322"
