rppdId	preferredName
pk04594	Kinne, Wilhelm
pk04595	Vollrath, Hans-Jürgen
pk04596	Schlechter, Hans
pk04597	Wengenroth, Albert
pk04598	Hofäcker, Werner
pk04599	Vogt, Christian
pk04600	Oehl, Hedwig
pk04601	Lessing, Hans-Erhard
pk04602	Drais von Sauerbronn, Karl Wilhelm Ludwig Friedrich ¬von¬
pk04603	Jähnke, Hilde
pk04604	Ehrenwerth, Manfrid
pk04605	O'Toole, Laurence
pk04606	Kerp, Franz Joseph Maria
pk04607	Schellenberg, Karl Adolf Gottlob
pk04608	Berg, Peter
pk04609	Petri, Horst A.
pk04610	Koch, Bert Udo
pk04611	Hartmann, Herbert
pk04612	Bähner, Daniel
pk04613	Aufderheide, Herbert
pk04614	Meyer, Agnes
pk04615	Meyer, Julius
pk04616	Kehrein, Elfriede
pk04617	Wied-Runkel, Christian Ludwig ¬von¬
pk04618	Kesselstatt, Elisabeth
pk04619	Mechelen, Maria
pk04620	Otte, Klaus
pk04621	Lorenz-Prigl, Alexandra
pk04622	Burckhardt, Ursula
pk04623	Jungbluth, Jörg
pk04624	Wied, Carl Emil Friedrich Heinrich ¬zu¬
pk04625	Wied-Runkel, Johann Ludwig Adolf ¬von¬
pk04626	Nellessen-Schumacher, Traute
pk04627	Radler, Luise
pk04628	Liemersdorf, Petra
pk04629	Wied-Runkel, Karl Ludwig Friedrich Alexander ¬von¬
pk04630	Wied, Maximilian Heinrich ¬zu¬
pk04631	Schönberger, Karlheinz
pk04632	Brudermanns, Peter
pk04633	Wilhelm / I. / Albanien, Fürst
pk04634	Weil, Natalie
pk04635	Winkel, Harald
pk04636	Brenner, Angelika
pk04637	Leyen, Philipp ¬von der¬
pk04638	Krüppel, Maria K.
pk04639	Heim, Gerd
pk04640	Schöndube, Claus
pk04641	Holzhausen, Wilhelm
pk04642	Hoffmann, Karl-Heinz
pk04643	Müller, Josef
pk04644	Ladzinski, Kai
pk04645	Röllinghoff, Dietrich W.
pk04646	Korf, Willy
pk04647	Dahm, Rainer
pk04648	Satony, Volker
pk04649	Matschulla, Hans
pk04650	Krupp, Anton
pk04651	Pföhler, Jürgen
pk04652	Coll, Johann Jacob ¬von¬
pk04653	Coll, Johann Nicolaus Jacob ¬von¬
pk04654	Weiler, Joachim
pk04655	Plümer, Egon
pk04656	Stollenwerk, Christoph
pk04657	Urbanus, Werner
pk04658	Coll, Johann Friederich
pk04659	Coll, Johann Jacob Joseph Aloysius Franz de Paula Florinus ¬von¬
pk04660	Caspary, Carla R.
pk04661	Ulrich, Christian
pk04663	Sauerborn, Gertrud
pk04664	Schneider, Margaretha
pk04665	Hövel, Wilhelm Alexander ¬von¬
pk04666	Groote zu Kendenich, Rudolf ¬von¬
pk04667	Schraut, Peter Joseph
pk04668	Heising, Albert
pk04669	Meyers-Platen, Paul
pk04670	Schüling, Hermann
pk04671	Bella, Claus
pk04672	Di Blasi, Marcella
pk04673	Jäger, Sigrid
pk04674	Lenz, Wilfried
pk04676	Senfft, Ilse ¬von¬
pk04677	Nowak, Hannelore
pk04678	Nowak, Osmana
pk04679	Guse, Sonja H.
pk04680	Maurer, Erich
pk04681	Jäckel, Michael
pk04682	Zassenhaus, Hans
pk04683	Barton Stedman, Hilda ¬von¬
pk04684	Schmitz, Karl
pk04685	Henney, Arthur
pk04686	Rudolph, Jürgen
pk04687	Löw, Roman
pk04688	Duprée, Ulrich Emil
pk04689	Post, Michael
pk04690	Biegel, Jakob
pk04691	Dieser, Helmut
pk04692	Schwarz, Max
pk04693	Weidenbach, Bernd
pk04694	Zenthöfer, Jörg
pk04695	Stein-Wiese, Ina
pk04696	Schmitt, Lothar
pk04698	Storr-Britz, Hildegard
pk04699	Juchem, Achim
pk04700	Thomae, Dieter
pk04702	Hollmann, Michael
pk04703	Sulzbacher, Toni
pk04704	Kornatzki, Thorsten
pk04705	Thress, Ellen
pk04707	Linn, Günter
pk04709	Georg, Oliver-Jens
pk04710	Stein, Stefan
pk04711	Brücher, Heike
pk04712	Elbe, Kurt Emil Theodor Karl ¬von¬
pk04713	Thiel, Ute
pk04714	Alt, Irene
pk04715	Rohm, Dirk
pk04716	Willems, Heike
pk04717	Schwickert, Albert
pk04718	Casper, Peter
pk04719	Schneider, Friedhelm
pk04720	Stefes, Paul
pk04721	Himmerich, Winfried
pk04722	Breithaupt, Holger
pk04723	Nonn, Josef
pk04724	Imig, Arno
pk04725	Führ, Manfred
pk04726	Menacher, Agnes
pk04727	Mehler, Sabrina
pk04728	Barenbroch, Heinrich
pk04729	Cocy, Friedrich Adolph ¬von¬
pk04730	Deisel-Jennes, Erna
pk04731	Jacobs, Johann
pk04732	Brochhausen, Achim
pk04733	Seck, Katharina
pk04734	Förster, Uwe Gerhard
pk04735	Schäfer, Günter
pk04736	Reinhardt, Udo
pk04737	Hemmersbach, Michael
pk04739	Coll, Johann Franz Matthias ¬von¬
pk04740	Coll, Ludwig Hermann ¬von¬
pk04741	Coll, Ludwig Norbert Hermann Joseph ¬von¬
pk04742	Coll, Johann Martin Albert Joseph ¬von¬
pk04743	Menzenbach, Norbert
pk04744	Baumgarten, August
pk04745	Rütten, Herbert
pk04746	Gilányi, Lászlo▐ü
pk04747	Lambrich, Gerhard
pk04748	Munsteiner, Jutta
pk04749	Dietz, Manfred
pk04750	Heidelbach, Nikolaus
pk04751	Dutka, Gerd
pk04753	Desch, Rudolf
pk04754	Wonder, Willi
pk04755	Kolvenbach, Hubert
pk04756	Berger, Julius
pk04757	Berger, Alfred
pk04758	Pickel, Caspar Clemens
pk04759	Kunz, Oskar
pk04760	Unverzagt, Werner
pk04761	Schausten, Hermann
pk04762	Gottke, Herbert
pk04763	Melcher, Jakob
pk04764	Stupplich, Peter
pk04765	Guthmann, Otto
pk04766	Geib, Karl
pk04767	Wolfgang / Pfalz-Zweibrücken, Pfalzgraf
pk04768	Ludwig Heinrich Moritz / Pfalz-Simmern, Pfalzgraf
pk04769	Westermann, Karl
pk04770	Trautwein, Joseph
pk04772	Tesch, Anne
pk04773	Jung, Philipp
pk04774	Dupont, Ludwig
pk04775	Zischke, Paul-Ernst
pk04777	Geib, Leopold
pk04778	Kayser, Franz
pk04779	Menschel, Alfons
pk04780	Dellmann, Max
pk04781	Faber, Karl-Georg
pk04782	Kayser, Franz
pk04783	Hickethier, Kurt
pk04784	Graesner, Ute
pk04785	Schnorbach, Hermann
pk04786	Matthiae, Gustav Adolf
pk04787	Voss, Sven
pk04788	Stumm, Johann Heinrich
pk04789	Stumm, Johann Philipp
pk04791	Zisgen, Hans
pk04793	Gräf, Philipp
pk04795	Hunzinger, Friedrich
pk04796	Eultgem, Albert
pk04797	Johann / I. / von Sponheim-Kreuznach
pk04798	Seitz, Theobald Friedrich
pk04799	Seitz, Georg Heinrich
pk04800	Weigel, Karl-Heinz
pk04801	Natt, Hugo
pk04802	Schmidt, Albert
pk04803	Velten, Carl
pk04804	Euler, Julius
pk04805	Schotte, Friedrich
pk04806	Cauer, Robert
pk04809	Lüstner, Gustav
pk04810	Sternberg, Leo
pk04811	Cauer, Emil
pk04812	Cauer, Emil
pk04813	Cauer, Hans
pk04814	Cauer, Hans
pk04815	Taylor, Anthony
pk04816	Meyer, Michael
pk04817	Mathern, Willy
pk04818	Clar, Heinz
pk04819	Jungermann, Ludwig
pk04820	Raethel-Vehres, Gudrun
pk04821	Krames, Karl
pk04822	Willicks, Winfried
pk04823	Schneider, Heinrich
pk04824	Appel, Werner
pk04825	Sittig, Hans Jürgen
pk04826	Schall, Herbert
pk04827	Stoll, Robert
pk04828	Aumüller, Wilhelm
pk04829	Nobel, Hans
pk04830	Kroth, Willi
pk04831	Menne, Otmar
pk04832	Alagöz, Silke
pk04833	Diefenbach, Jens
pk04834	Anhalt, Frédéric / Prinz von
pk04835	Fickinger, Jakob
pk04836	Engisch, Johann Georg
pk04837	Leifheit, Ingeborg
pk04838	Heuser, Georg
pk04839	Stanek, Wolfram
pk04840	Scheuren, Sven
pk04841	Lenzen, Günter
pk04842	Haupt, Herwig
pk04843	Feld, Jens
pk04844	Gebhardt, Heinz
pk04845	Schwedt, Herbert
pk04846	Damm, Ludwig Jakob
pk04847	Jordan, Michael
pk04848	Piel, Herbert
pk04849	Scheick, Joseph
pk04850	Tavernier, Ludwig
pk04851	Stader, Manfred
pk04852	Fischer, Gaby
pk04853	Gerritz, Friedrich
pk04854	Schmitz, Rita
pk04855	Flöck, Johannes
pk04856	Rosenbaum, Franz
pk04857	Hammerschmidt, Karl
pk04858	Vollbracht, Fritz
pk04859	Delius, Karl ¬von¬
pk04860	Rosenkranz, Albert
pk04861	Decker, Martina
pk04862	Wöllstein, Ernst
pk04863	Bastgen, Brigitte
pk04864	Ströher, Peter
pk04865	Thüring, Johann Joseph
pk04866	Atzor, Michael
pk04867	Bach, Alois
pk04868	Senft, Peter
pk04869	Jodeleit, Karl
pk04870	Oelbermann, Karl
pk04871	Seel, Gabriel
pk04872	Becker, Max Joseph
pk04873	Auler, Elise
pk04874	Römer, Franz
pk04875	Görz, Georg
pk04876	Anheuser, Paul
pk04877	Wester, Richard
pk04878	Friesenhahn, Peter
pk04879	Leibhammer-Rattay, Ingrid
pk04880	Belling, Joseph
pk04881	Emmerich, Doris
pk04882	Cauer, Karl Ludwig
pk04883	Bauer-Finter, Edelgard
pk04884	Weinkauf, Helmut
pk04887	Hirsch, Julius
pk04888	Helmes, Manfred
pk04889	Thul, Ewald Johannes
pk04890	Eichelmann, Eduard
pk04891	Kramb, Eugen
pk04892	Binsfeld, Wolfgang
pk04893	Albers, Bruno
pk04894	Eltz, Johann ¬zu¬
pk04895	Rhodler, Mathias
pk04896	Schmidt, Friedrich ¬von¬
pk04897	Cauer, Stanislaus
pk04898	Schmidt, Johann Christoph
pk04899	Schaffner, Heinrich
pk04901	Limbergen, Pieter Jos ¬van¬
pk04902	Panthel, Kerstin
pk04903	Jaumann, Thomas
pk04904	Wiltberger, August
pk04905	Gebhard, Heinrich
pk04906	Sommer, Georg Johann
pk04907	Johann / V. / von Sponheim-Starkenburg
pk04908	Hartmann, Frank
pk04909	Arbogast, Werner
pk04910	Riemenschneider, Fritz
pk04911	Schmerz, Gerhard Heinrich
pk04912	Voß, Abraham
pk04913	Bechter, August
pk04914	Henss, Bernhard
pk04915	George, Hermann
pk04916	Puricelli, Franziska
pk04917	Weyrauch, Karl
pk04918	Steinhausen, Wilhelm
pk04919	Friedrich / III. / Salm-Kyrburg, Fürst
pk04920	Spang, Franz Joseph
pk04921	Theisinger, Ludwig
pk04922	Kleiner, Klaus-Jürgen
pk04923	Seul, Otmar
pk04924	Reinhardt, Django
pk04925	Rick, Klaus
pk04926	Moser, Erwin
pk04927	Wünsch, Henning
pk04928	Buchalik, Ortwin
pk04929	Mey, Guido
pk04930	Adam, Karl-Heinz
pk04931	Eltgen, Ulrich
pk04932	Nick, Stefan
pk04933	Fissler, Rudolf
pk04934	Zum Busch, Josef Paul
pk04935	Russ, Peter
pk04936	Carl Magnus / Gaugrehweiler und Rheingrafenstein, Wild- und Rheingraf
pk04937	Karl Ludwig / Gaugrehweiler und Rheingrafenstein, Wild- und Rheingraf
pk04938	Friedrich Wilhelm / Rheingrafenstein und Gaugrehweiler, Wild- und Rheingraf
pk04939	Kaysersfeld zu Camp, Johann Matthias ¬von¬
pk04940	Kaysersfeld zu Camp, Johann Heinrich ¬von¬
pk04941	Kaysersfeld zu Camp, Johann Friedrich ¬von¬
pk04942	Busch, Theo
pk04943	Wüst, Gisbert
pk04944	Sauer, Jennifer
pk04945	Voigt, Stefanie
pk04946	Vom Wynde, Michael
pk04947	Lindemann, Wilhelm
pk04948	Reitenbach, Albert
pk04949	Deichelmann, Hans
pk04950	Müß, Wilfried
pk04951	Bender, Gustav
pk04952	Schmidt, Gerhard
pk04953	Böcking, Rudolph Heinrich
pk04954	Antes, Karl
pk04955	Pleyer, Anton Josef
pk04956	Schmitt, Friedrich
pk04957	Stumm, Friedrich Philipp
pk04958	Ries, Günther
pk04959	Dreher, Otto Ernst
pk04960	Kraus, Andreas
pk04961	Hegesa, Grit
pk04962	Havenstein, Lene
pk04963	Gräff, Richard
pk04964	Rösner, Konrad
pk04965	Rothhaar, Georg Wilhelm
pk04966	Zimmermann, Walther
pk04967	Boysen, Werner
pk04968	Gonser, Martina
pk04969	Löffel, Günter
pk04970	Kefferpütz, Beatrix
pk04971	Müller-Stein, Roland
pk04973	Keber, Franz
pk04974	Wagner-Andersson, Ingrid
pk04975	Lorenz, Heinrich
pk04976	Langenbach, Norbert
pk04977	Kampmann, Hans
pk04978	Hoffmann, Peter
pk04979	Gebauer, Friedrich
pk04980	Lotz, Fritz
pk04981	Sanner, Willi
pk04983	Hoffmann, Karl Heinz
pk04984	Heibel, Johannes
pk04985	Behrens, Alfred
pk04986	Monique
pk04987	Stein, Hermann
pk04990	Georg Wilhelm / Pfalz-Birkenfeld, Pfalzgraf
pk04991	Grumbach, Juliane ¬von¬
pk04992	Peil, Marita
pk04994	Nitribitt, Rosemarie
pk04995	Pütz, Eduard
pk04996	Böcher, Otto
pk04997	Ripp, Gerd
pk04998	Geißel, Jochen
pk04999	Euler, Andreas
pk05000	Weigel, Adolf
pk05001	Salm-Grumbach, Johann Christoph ¬zu¬
pk05003	Stein, Otto
pk05004	Bartsch, Panja
pk05005	Krogh, Monika ¬von¬
pk05006	Krämer, Micha
pk05007	Jung, Christian Daniel
pk05008	Jung, Arnold
pk05009	Müller, Adolf
pk05010	Probeck, Marie
pk05011	Saam, Heinrich Karl Philipp
pk05012	Wiechert, Gustav Hermann
pk05013	Braun, Fritz
pk05014	Ganz, Franz
pk05016	Salzmann, Hugo
pk05017	Fröhlich, Cyprian
pk05018	Jäckel, Herbert
pk05019	Busch, Heinrich
pk05020	Kunz, Heinrich Otto
pk05021	Baldus, Rolf D.
pk05022	Johnen, Kurt
pk05023	Sulzbacher, Klaus
pk05024	Oguz, Oguzhan
pk05025	Humrich, Dietrich
pk05026	Krumme, Siglinde
pk05027	Jacobs, Matthias
pk05028	Elias / von Clotten
pk05029	Weibler, Elimar
pk05030	Schäfer, Hildegard
pk05031	Schützdeller, Jutta
pk05032	Blechschmidt, Meinulf
pk05033	Trommershausen, Johannes Jakob
pk05034	Kessler, Josef
pk05035	Muders, Anni
pk05036	Schmidt-Markoski, Rolf
pk05037	Kupfer, Friedel-Wulf
pk05038	Krämer, Helmut
pk05039	Klein, Heinrich
pk05040	Weber, Walter
pk05041	Scale, Albert
pk05042	Stollhof, Lukas
pk05043	Wolf, Christof
pk05044	Zehe, Lothar
pk05045	Silbermann, Wolfgang Réne
pk05046	Richter, Mariana
pk05047	Brook, Hans Christian
pk05048	Platten-Wirtz, Ulrike
pk05049	Schneegans, Marianne
pk05050	Gussek, Jens
pk05051	Gassen, Rainer Maria
pk05052	Krey, Bea
pk05053	Kagermann, Thomas
pk05054	Ulrich, Marc
pk05055	Spitz, Andreas
pk05056	Moeren, Johann Heinrich
pk05057	Demmer, Christine
pk05058	Zieger, Hugo
pk05059	Schönborn, Angelita
pk05060	Kunkler, Tom
pk05061	Freese, Dieter
pk05062	Cauer, Robert / der Jüngere
pk05063	Sacher, Astrid
pk05064	Trotzke, Erhard
pk05065	Bock, Karl-Heinz
pk05066	Weis, Willy
pk05067	Funk, Hildegard
pk05068	Schoofs, Johannes
pk05071	Osten, Sigune ¬von¬
pk05072	Holten, Axel
pk05073	Böhmer, Detlef
pk05074	Edelmeyer, Jürgen
pk05075	Jörnhs, Hans Friedel
pk05076	Rausch, Dirk
pk05077	Hahn, Verena
pk05078	Houska, Hannes
pk05079	Peth, Alfred
pk05080	Lorenz, Hermann
pk05081	Kreuzberg, Georg
pk05082	Holstein, Heinrich
pk05083	Stribrny, Wolfgang
pk05084	Grathoff, Stefan
pk05085	Keuthen, Otto
pk05089	Jungbluth, Uli
pk05090	Kämpf, Hans-Georg
pk05091	Kaiser, Joseph
pk05092	Steffen, Thomas
pk05093	Spix, Anke
pk05094	Kapp, Richard
pk05095	Avenarius, Wilhelm
pk05096	Reifenscheid, Beate
pk05097	Strauß, Heiner
pk05098	Hausen, Heribert
pk05101	Hamann, Kerstin
pk05102	Gutjahr, Ilse
pk05103	Bauer, Alfred
pk05104	Reusch, Jürgen
pk05105	Port, Jürgen
pk05106	Port, Matthias
pk05107	Dämgen, Hugo
pk05109	Meyer, Michael
pk05110	Kiefer, Jakob
pk05111	Muhs, Gerhard
pk05112	Purper, Ida
pk05113	Knott, Volker
pk05114	Ellermeier, Barbara
pk05115	Kanz, Heinrich
pk05116	Purper, Artur
pk05117	Reindell, Herbert
pk05118	Fink, Peter
pk05119	Fuchs, Adam
pk05120	Kuna, Max
pk05121	Goldfish, Manfred
pk05122	Simon, Ingo
pk05123	Röder, Karl
pk05124	Brandenburger, Valentin
pk05125	Glahé, Will
pk05126	Noebel, Christoph
pk05127	Schneider, Clemens
pk05128	Pulch, Rudolf
pk05129	Bleyer, Friedrich Wilhelm
pk05130	Buschulte, Thomas
pk05131	Simon, Gerda
pk05132	Bogerts, Ludwig
pk05133	Immerheiser, Almuth
pk05134	Petry, Otto
pk05135	Vekony, Marianne
pk05136	Wohlleben, Peter
pk05137	Weller, Peter
pk05138	Stich, Bärbel
pk05139	Deinaß, Klaus
pk05140	Bullinger, Hermann
pk05141	Melsbach, Erhard
pk05142	Held, Gerhard
pk05143	Klein, Edmunda
pk05144	Flassbeck, Heiner
pk05145	Meiborg, Arnold
pk05146	Meiborg, Heinrich
pk05147	Schmidt, Walter
pk05148	Weis, Kuno
pk05149	Falz, Eberhard
pk05150	Müller-Lamberty, August
pk05151	Horz, Walter
pk05152	Tesch, Peter
pk05153	Dietrich / von Rynbul
pk05154	Grohé, Josef
pk05155	Lax, Albert Theodor
pk05156	Herrmann, Hans
pk05157	Weißer, Marco
pk05158	Engel, Anna Marita
pk05159	Wallraf, Max
pk05160	Dahm, Erich
pk05161	Krämer, Heinz
pk05162	Danz, Hermann
pk05163	Sinemus, Martin
pk05164	Philipp, Thekla
pk05165	Schlösser, Carl
pk05166	Hammer, Albert
pk05167	Bockmühl, Wilhelm
pk05168	Becher, Peter
pk05169	Jung, Matthias
pk05170	Hofmann, Manfred
pk05171	Müller, Adolf
pk05172	Klöckner, Heinrich
pk05173	Kwasnik, Walter
pk05174	Reifenberger, Manfred
pk05175	Obst, Franz
pk05176	Hermann, Lothar
pk05177	Wüst, Johann Wilhelm
pk05178	Meckel, Lucie
pk05179	Menningen, Wilhelm August
pk05180	Geldsetzer, Hellmuth
pk05181	Nungesser, Horst
pk05182	Pies, Eike
pk05183	Steffen, Hermann Josef
pk05184	Hammer, Gabriel
pk05185	Geibig, Johannes
pk05186	Kraemer, Friedrich Ludwig
pk05187	Schwaderlapp, Kurt
pk05188	Knie, Rudolf
pk05189	Muth, August
pk05190	Lüger, Wilhelm
pk05191	Belz, Nicolaus
pk05192	Roth, Erich
pk05193	Röser, Peter
pk05194	Weißbrodt, Wilhelm
pk05195	Horn, Theodor
pk05196	Rörig, Gabriel
pk05197	Linden, Peter
pk05198	Otto, Johannes
pk05199	Gassen, Hans-Dieter
pk05200	Peters, Sabine
pk05201	Heckelsbruch, Rolf
pk05202	Felgenheier, Rudi
pk05203	Flory, Josef
pk05204	Flory, Werner
pk05205	Weißmann, Michaele R.
pk05206	David, Wolfgang
pk05207	Müller, Hermann
pk05208	Balthes, Heinz
pk05209	Hausen, Gerhard
pk05210	Perrier, Danièle
pk05211	Schrupp, Josef
pk05212	Schmidt, Egon
pk05213	Schneider, Hans
pk05214	Vogels, Elmar
pk05215	Möhring, Wolfgang
pk05216	Bülau, Peter
pk05217	Steinbach, Rudolf
pk05218	Koppke, Rudi
pk05219	Schröder, Joachim
pk05220	Schaaf, Norbert F.
pk05221	Abresch, Michaela
pk05222	Steffen, Herbert
pk05223	Rörig, Leander
pk05224	Quirmbach, Matthias
pk05225	Hauth, Ulrich
pk05226	Frentz, Hans
pk05227	Schmalz, Heinz
pk05228	Klöppel, Rudolf
pk05229	Leiberger-Wunsch, Elisabeth
pk05230	Steib, Brunhilde
pk05231	Edinger, Gerd
pk05232	Balzar-Kopp, Elfriede
pk05233	Leyendecker, Joseph C.
pk05234	Reifenrath, Heinrich
pk05235	Müntnich, Benedikt
pk05236	Leyendecker, Franz
pk05237	Weidenfeller, Alfred
pk05238	Schmitt, Gerhard
pk05239	Altmann, Valentin
pk05240	De Zordo, Matthias
pk05241	Portugall, Dieter
pk05242	Roesen, Severin
pk05243	Hasse, Willi
pk05244	Tatzel, Konrad
pk05245	Havekost, Udo
pk05246	Schwarzkopf, Lilli
pk05247	Wimmer, Hans-Georg
pk05248	Böckling, Manfred
pk05249	Klein, Roman
pk05250	Reinhard, Ilona
pk05251	Peifer, Andreas
pk05252	Gemeinhardt, Frank
pk05253	Thiel, Helmut
pk05254	Müller, Gerhard
pk05255	Hauertmann, Sonja
pk05256	Erben, Karlheinz
pk05257	Schulte, Anton
pk05258	Rollepatz, Dieter
pk05259	Klein, Teddy
pk05260	Plachner, Ernst Karl
pk05261	Fries, Friedrich
pk05262	Kuppinger, Karl
pk05263	Stausberg, Ferdinand
pk05264	Lehner, Stefan
pk05266	Barth, Gustav Adolf
pk05267	Winkler, Richard
pk05268	Treis, Wolfgang
pk05269	Bayer, Gerd
pk05270	Dönges, Klaus
pk05271	Schwartzkopff, Bodo
pk05272	Ebinger, Lies
pk05273	Klauer, Hans
pk05274	Reinhardt, Helmut
pk05275	Hundt, Otto
pk05276	Schmidt, Philipp Daniel
pk05277	Sieben, Fritz
pk05278	Cauer, Karoline
pk05279	Kastenholz, Maria
pk05280	Sack, Karl
pk05283	Hornberger, Karl
pk05284	Klar, Hugo
pk05285	Kircher, Max
pk05286	Cullmann, Kurt
pk05287	Buß, Karl M.
pk05288	Grundheber, Franz
pk05289	Pfender, Ernst Albert
pk05290	Coll, Joes, Johannes ¬von¬
pk05291	Emicho / von Poltersdorf
pk05292	Becker, Joseph
pk05293	Nonn, Ulrich
pk05297	Mark, Klaus
pk05298	Servatius / Fanckel
pk05299	Coelner de Vanckel, Matthias
pk05300	Johannes / de Vanckel
pk05301	Christen, Thomas
pk05302	Augustin, Evelyne
pk05303	Eisel, Rolf
pk05304	Fecher, Otto
pk05305	Pickel, Anton
pk05306	Schütz, Carl Theodor
pk05307	Schneider, Ambrosius
pk05308	Soltikow-Wehle, Dagmar
pk05309	Schink, Hermann
pk05310	Heiderich, Freimut
pk05311	Trossen, Arthur
pk05312	Wisser, Edeltrud
pk05313	Schwan, Friedrich
pk05314	Philipp Christoph / Trier, Erzbischof
pk05315	Mayer, Harald
pk05316	Blanck, Rota
pk05317	Biberger, Bernd
pk05318	Kober, Arnold
pk05319	Funke, Max
pk05320	Ebelhäuser, Albert
pk05321	Hauffe, Andreas
pk05322	Reif, Jakob
pk05323	Hermes, Adolf
pk05324	Räder, Rainer
pk05325	Reuter, Jakob
pk05326	Fix, Peter
pk05327	Roth, Herbert
pk05328	Lassaulx, Clemens ¬de¬
pk05329	Eichelhardt, Gudrun
pk05330	Schmidt, Arno
pk05331	Anhäuser, Gerd
pk05332	Schreiber, Günter
pk05333	Heckner, Ewald
pk05334	Henkel, Günter
pk05335	Nies, Walter
pk05336	Rippel, Walter H.
pk05337	Broicher, Alexander
pk05338	Schunk, Werner
pk05339	Hegerl, Hans-Joachim
pk05340	Gerhard / von Are
pk05341	Seide, Wilfried
pk05342	Klein, Willi
pk05343	Lutz, Peter
pk05344	Moritz, Werner
pk05345	Sandt, Karl Heinz
pk05346	Heuchemer, Christoph
pk05347	Köhler, Hans-Günther
pk05348	Sabel, Toni
pk05349	Freesemann, Erich
pk05350	Kneip, Friedrich
pk05351	Steudter, Bruno
pk05352	Buß, Hans Herbert
pk05353	Berger, Beatrix
pk05354	Liedtke, Herbert
pk05355	Rütten, Felix
pk05356	Pacek, Andreas
pk05357	Boos, Bernadette
pk05358	Joerg, Günther
pk05359	Jaekel, Erich
pk05360	Blumenthal, Else
pk05361	Ahronsohn, Klara
pk05362	Sohnius, Erwin
pk05364	Nellessen, Walter
pk05365	Ströher, Charlotte
pk05366	Schughart, Karl
pk05367	Huhn, Paul
pk05368	Hay, Lothar
pk05369	Starke, Gerhard
pk05370	Giehoff, Helmut
pk05371	Beck, Johann Peter
pk05372	Schneider, Gaby
pk05373	Wörsdörfer, Georg
pk05374	Belitz, Bettina
pk05375	Gamiel, Ernst
pk05376	Butzchen-Nowack, Brigitte
pk05377	Blumenthal, Seligmann
pk05378	Blumenthal, Betty
pk05379	Meinen, Markus
pk05380	Ahronsohn, Robert
pk05381	Ahronsohn, Julius
pk05382	Eppstein, Eugen
pk05383	Schmalkalder, David
pk05384	Eich, Johann ¬von¬
pk05385	Schneider, Margarete
pk05386	Baldus, Edouard
pk05387	Theisen, Markus
pk05388	Stodden, Gerd
pk05389	Schumann, Jürgen
pk05390	Midding, Gerhard
pk05391	Herrmann, Wolfgang
pk05392	Archenhold, Franz Otto
pk05393	Schneider, Irmgard
pk05394	Pullig, Fritz
pk05395	Glauben, Paul J.
pk05396	Capito, Paul
pk05397	Scharte, Manfred Lothar
pk05398	Schulz, Arthur
pk05400	Dücker, Christel
pk05401	Grosse, Hella
pk05402	Schyboll, A. Christine
pk05403	Hirsch, Erika
pk05404	Kingen, Christel
pk05405	Balsam, Rolf C. W.
pk05406	Baer, Emil
pk05407	Kirchberger, Otto
pk05408	Faust, Johann
pk05409	Eichberg, Josef
pk05410	Eichberg, Emmy
pk05411	Kaufmann, Helene
pk05412	Knecht, Emil
pk05413	Lankenau, Irmgard
pk05414	Prochnow, Otto
pk05415	Heuzeroth, Emil
pk05416	Eibach, Friedrich
pk05417	Koch, Urban
pk05418	Müller, Michael
pk05419	Skossyreff, Boris ¬von¬
pk05420	Ebhardt, Fritz
pk05421	Over, Fritz
pk05422	Ostermann, Jakob
pk05423	Fersching, Franz
pk05424	Weißenfeld, Josef
pk05425	Becker, Hans
pk05426	Buß-Seinsch, Christel
pk05427	Schug, Egon
pk05428	Schneller, Ludwig
pk05429	Schmidt, Rudolf
pk05430	Havenstein, Otto
pk05431	Hermkes, Bernhard
pk05432	Hesser, Alois
pk05433	Buchela / Madame
pk05434	Löhr, Karl Otto
pk05435	Muck-Lamberty, Friedrich
pk05436	Franziskus / Papst
pk05437	Dittmann, Titus
pk05438	Dröscher, Daniela
pk05439	Apollonio, Hermano
pk05440	Windhäuser, Karl
pk05441	Schmieden, Aloysius
pk05442	Rühle, Dietrich G.
pk05443	Suhr, Hans Jürgen
pk05444	Pascher, Joseph
pk05445	Felkl, Kurt
pk05446	Meyer-Delvendahl, Walther
pk05447	Sturm, Bartholomäus
pk05448	Weyand, Ralf
pk05449	Knipp, Hans
pk05450	Strommenger, Helga
pk05451	Hoffmann, Gerd
pk05452	Münzer, Hubert
pk05453	Galgon, Gerd
pk05454	Degen, Kerstin
pk05455	Hehle, Wolfgang
pk05456	Krämer, Manfred
pk05457	Fuchs, Bernard
pk05458	Groeben, Carl-Alexander ¬v. der¬
pk05459	Prusko, Solveig Ariane
pk05460	Hermes, Raymund
pk05461	Wessinger, Dieter
pk05462	Freisberg, Heinrich
pk05463	Hammes, Hans
pk05464	Genipperteinga, Christman
pk05465	König, Heinrich
pk05466	Ziegler, Eckart
pk05467	Dahl, August
pk05468	Shouaa, Ghada
pk05469	Mohrs, Maurus
pk05470	Steffens, Helga
pk05471	Dönges, Jürgen
pk05472	Rätz, Josef
pk05473	Bachenheimer, Max
pk05474	Bodenheimer, Sally
pk05475	Gickler, Wilhelm
pk05476	Sieghart, Michaela
pk05477	Michels, Magdalena
pk05478	Schmidt, Anton
pk05479	Schmitz, Hermann
pk05480	Wöllstein, Helmut
pk05481	Wernher, Carl
